Asset Number,Device Status,Device Type,Manufacturer,Model Number,Model Name,Operating System,Serial Number,Device Procurement,Start Date,End Date,Additional Information,Assigned User's ID,Assigned User's Email,Assigned Date,Unassigned Date,TextCustomField,NumberCustomField,DateCustomFiled,PriceCustomFiled
1oRFmECHvp,In-use,laptop,dell,cBQVSXq5U5,dell-model,windows,7ZwTi4L0Gg,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,DeklkGlJRc,10,2024-06-25,10
AWWWM1QcMG,In-use,laptop,dell,CzQuAvOFww,dell-model,windows,meNyyPCuyI,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,Q8enMU0osT,10,2024-06-25,10
BJq2tCBZLZ,In-use,laptop,dell,wHUtOrLzZy,dell-model,windows,mMKeEAm5it,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,DQa9KllKZd,10,2024-06-25,10
fPmhJwBzH3,In-use,laptop,dell,kYrUG0dOEC,dell-model,windows,qclfhMKSES,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,2umaLfjvSG,10,2024-06-25,10
4qJoxtKNNR,In-use,laptop,dell,vZJjkwB9dX,dell-model,windows,jZ3aA9soQ4,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,ovo5Au80mw,10,2024-06-25,10
Ll1H4hjb7c,In-use,laptop,dell,xzltrj8Qlv,dell-model,windows,7L1ucSDBKc,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,syJHO5RNPH,10,2024-06-25,10
jTsrcmPxOZ,In-use,laptop,dell,KbVhPzSiQf,dell-model,windows,sbPPTt0du3,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,DbbfAG52MH,10,2024-06-25,10
k3cSw9pDv9,In-use,laptop,dell,LzTqtlOyXL,dell-model,windows,MsOX6zOqlK,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,E47yNY0DdU,10,2024-06-25,10
sN9Cihtslz,In-use,laptop,dell,kBcRjhNsd2,dell-model,windows,KxLbAqUYYU,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,90vzNulzcQ,10,2024-06-25,10
ZbZahXEbd8,In-use,laptop,dell,CruXz3ODvi,dell-model,windows,KaGKR5oViO,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,JC9fGgP5O3,10,2024-06-25,10
Ovcx3nL0dj,In-use,laptop,dell,2m25fn2oZS,dell-model,windows,D3zAhTRfzJ,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,HGhsMyo1eS,10,2024-06-25,10
XtdrkKpogq,In-use,laptop,dell,sZstKq6q2I,dell-model,windows,6SeQCc1ZYq,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,wA8q8npkSz,10,2024-06-25,10
wD294B67Cp,In-use,laptop,dell,B9waMjQBu4,dell-model,windows,4yRJskW2xN,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,vuqIQ8pkLt,10,2024-06-25,10
hOKB4qv1pE,In-use,laptop,dell,RAEL18CbUI,dell-model,windows,IW6Rwb1FmR,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,b1RqJXUNKQ,10,2024-06-25,10
hGHdrJ5NhT,In-use,laptop,dell,xNCSDVVQ2s,dell-model,windows,1XvDbN7Eu9,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,OWzzTtvHQq,10,2024-06-25,10
YlkRKzUBXQ,In-use,laptop,dell,AERmr3CRtY,dell-model,windows,IJ7fdV4sEZ,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,bH3RIVz1jO,10,2024-06-25,10
pZyVWzs9np,In-use,laptop,dell,Ob6KpjQXXM,dell-model,windows,pxFDOvFkG3,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,UKVvddeBnF,10,2024-06-25,10
y9uxmu3Icu,In-use,laptop,dell,eNUCYhZSq4,dell-model,windows,cpS5CdfLD8,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,9uedm6SKWv,10,2024-06-25,10
e9fhGNLRzx,In-use,laptop,dell,ebeMvhRig1,dell-model,windows,FJOBWbJlGq,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,Oup0FrSCAO,10,2024-06-25,10
lLFM3HcL8l,In-use,laptop,dell,J2bMhnXraK,dell-model,windows,Pd0zA8G3fm,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,pYKqzXATlF,10,2024-06-25,10
Rvbs5EqlSr,In-use,laptop,dell,NY3A9kqCh2,dell-model,windows,csMh9Gaxv6,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,G5I8Ow12F2,10,2024-06-25,10
e7JLiHvexD,In-use,laptop,dell,hKhH9tu1CF,dell-model,windows,QpUJFfnY5Y,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,P9Z4hfS3XR,10,2024-06-25,10
1Q3SfE3Zbi,In-use,laptop,dell,3pximNX2Yy,dell-model,windows,pOJ9Daho0r,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,4WPjTea0MF,10,2024-06-25,10
OFSwl7DltC,In-use,laptop,dell,ip3k2Xm0PY,dell-model,windows,uTFc16EJZA,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,REZwEN1OI4,10,2024-06-25,10
7hyHKvWe6u,In-use,laptop,dell,EJHG2jGknJ,dell-model,windows,OrQ96laPso,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,JGXHIHhNmG,10,2024-06-25,10
O4IvzdbqH3,In-use,laptop,dell,l8EaTLW3KT,dell-model,windows,VDEJvdq4Y9,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,HhZRuNMA51,10,2024-06-25,10
1fE48AdBJy,In-use,laptop,dell,DaimSyE1Gw,dell-model,windows,ZtHn0swYVJ,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,eUjDMEyFCq,10,2024-06-25,10
n45dTsVaJ7,In-use,laptop,dell,acnlmx4mRl,dell-model,windows,wXM4kJWetv,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,cV0NJlsP7j,10,2024-06-25,10
UU5OmaHA6c,In-use,laptop,dell,IrSfuBe8Lp,dell-model,windows,ToFV2CeGgO,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,lVlGQImJra,10,2024-06-25,10
InYMq9E28a,In-use,laptop,dell,utm5tOyFfv,dell-model,windows,K3bE9czp0U,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,6wYpS9m4PE,10,2024-06-25,10
m8xcaVEFw4,In-use,laptop,dell,yANUmwrTxT,dell-model,windows,BMQkSvqiHl,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,7Coeujwh6w,10,2024-06-25,10
f7EXvwIVJh,In-use,laptop,dell,NT08CFESU0,dell-model,windows,xOpQw2rn73,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,IBMJMHRjKI,10,2024-06-25,10
wvHGihzVMq,In-use,laptop,dell,annEsBYrKy,dell-model,windows,z5VIa3uj7s,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,6LgBiTTqnH,10,2024-06-25,10
d8FtrTZmOS,In-use,laptop,dell,CqNrAlLOfz,dell-model,windows,y1vXm65eeL,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,tJbE6O72P2,10,2024-06-25,10
oY6RB0YfeH,In-use,laptop,dell,Oflv0CrFRW,dell-model,windows,oFBCl4Ox4Q,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,WtLXNPP2SH,10,2024-06-25,10
V7NFQWiUjF,In-use,laptop,dell,fvnhurxiHA,dell-model,windows,tz5qVfHnlR,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,cALGSToeH8,10,2024-06-25,10
eDcDp95ynE,In-use,laptop,dell,c0e6yrmAyw,dell-model,windows,HerrwTBTOf,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,F66DEX8zuP,10,2024-06-25,10
Mrk0rLuwF7,In-use,laptop,dell,lgo1sePzAf,dell-model,windows,jquh7rSEUS,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,3LP4qqExDj,10,2024-06-25,10
sgWgOPZdUi,In-use,laptop,dell,ZQv8OedNEU,dell-model,windows,DcMSuehBvh,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,cXHth8jidD,10,2024-06-25,10
ARlQmxlZS3,In-use,laptop,dell,yMTMHz0oMQ,dell-model,windows,hP0EVwx9k4,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,todCqiiHM6,10,2024-06-25,10
EMEo9iSLlY,In-use,laptop,dell,fCinUvI8TW,dell-model,windows,aHmUH8cULp,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,Np1k2HuBpG,10,2024-06-25,10
x8jW019JWc,In-use,laptop,dell,C0HXVGkvxa,dell-model,windows,C0luCcGXbU,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,ah8J7kWIou,10,2024-06-25,10
iAPwt3JaoG,In-use,laptop,dell,fU10lRVVhh,dell-model,windows,SCVlB0APWS,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,W8lkYfktOu,10,2024-06-25,10
swdvfCXOE3,In-use,laptop,dell,xX3RCiEgD9,dell-model,windows,8flLxJIVeC,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,XBN3mt8uuS,10,2024-06-25,10
e2eN5eCAy3,In-use,laptop,dell,kaYXtln9zZ,dell-model,windows,CoieshqmMN,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,i3T73At8W5,10,2024-06-25,10
jYj1G12Xgp,In-use,laptop,dell,G8wMk9vARK,dell-model,windows,0OW8teHJPQ,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,gKMaM5ai10,10,2024-06-25,10
DuSJdjpfQF,In-use,laptop,dell,7TbPmRsYdy,dell-model,windows,DsDX9qcLv9,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,gZcW3wauPd,10,2024-06-25,10
zdpvIsjsMX,In-use,laptop,dell,cuKjyZJ3xk,dell-model,windows,dnFhSdDsmr,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,QcqzUbqbv6,10,2024-06-25,10
LUg5DcCSD5,In-use,laptop,dell,CXl9crBlRX,dell-model,windows,j2vzR9meUB,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,VMySf8bDyL,10,2024-06-25,10
vbclU9ERzc,In-use,laptop,dell,5uEQTEapi3,dell-model,windows,xnTxWZJfRV,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,2OTIQDnIvj,10,2024-06-25,10
FhmGUuSpDA,In-use,laptop,dell,FwZbDIs7Md,dell-model,windows,xZuEn2E8QU,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,cL1J172w8n,10,2024-06-25,10
ZK8Eorn3Fz,In-use,laptop,dell,I2klFC8daq,dell-model,windows,lZP0KIIn82,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,plXcOOyJbH,10,2024-06-25,10
AnxENqj6Xg,In-use,laptop,dell,1gaxKjDwN5,dell-model,windows,mvrm90EzpR,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,ZeusA2xYEi,10,2024-06-25,10
FBCUawNYXj,In-use,laptop,dell,LUv4LnI3qT,dell-model,windows,S6YyCUaVId,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,8lsb1clw2W,10,2024-06-25,10
6U73YcZHon,In-use,laptop,dell,zwPqrWzppY,dell-model,windows,tXKCArYrXi,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,uQOuV4bmWn,10,2024-06-25,10
LijVsHIRqp,In-use,laptop,dell,qwlLqeUrJc,dell-model,windows,NuxEkIYXGF,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,4IzyPSZQd8,10,2024-06-25,10
RlCCAnFyKQ,In-use,laptop,dell,Kx8LGF7pJG,dell-model,windows,ScB9nMmCcD,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,REqV9Lztww,10,2024-06-25,10
5BkwtGwXrL,In-use,laptop,dell,MmbMAbAiV6,dell-model,windows,Yr1cuqUveG,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,CuCuz2fCI7,10,2024-06-25,10
GGFIEsAlVm,In-use,laptop,dell,igixuFKVee,dell-model,windows,0Ap7FUlINp,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,L9fXF28o0B,10,2024-06-25,10
38Ej47pExx,In-use,laptop,dell,bSQrYW7XAv,dell-model,windows,Z43XAg0nF8,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,8aE7YLfCDQ,10,2024-06-25,10
AScSjPz7Ps,In-use,laptop,dell,MOUj3JjqUn,dell-model,windows,FTwaH2qj8k,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,bBlM8vI8fg,10,2024-06-25,10
7OhYIHndOj,In-use,laptop,dell,M0kKaGqz8k,dell-model,windows,RQrKsESqeT,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,HzmozuG8tY,10,2024-06-25,10
3Ak4zH25qF,In-use,laptop,dell,KKpQoWXRCU,dell-model,windows,acbfb3Gngy,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,BpNSh7BsYk,10,2024-06-25,10
Yer9f5tl13,In-use,laptop,dell,0ZxcFfVGi0,dell-model,windows,dfbLPrkZTG,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,UXBxnOudhT,10,2024-06-25,10
0SVRiPeoAU,In-use,laptop,dell,0gARzSIAXv,dell-model,windows,ZItvw3QTyF,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,F6M9sQiPIq,10,2024-06-25,10
j0y6KeQ6nf,In-use,laptop,dell,imrLoPePfK,dell-model,windows,cycM0UDdC0,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,ihGNUdN6K1,10,2024-06-25,10
YVSP7COGDZ,In-use,laptop,dell,jRziDiKO70,dell-model,windows,I8H5gXZkXw,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,aoWcfEZx7T,10,2024-06-25,10
CCUS3KmL3x,In-use,laptop,dell,NiQUaWjsf4,dell-model,windows,cV62e8V9aw,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,rW0GTPJ8cD,10,2024-06-25,10
3zV5Nck12N,In-use,laptop,dell,Uk339wmJ35,dell-model,windows,aKMSuP08QN,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,3tEQSELTnR,10,2024-06-25,10
XgkPHWGRwa,In-use,laptop,dell,tfcPf6UkZw,dell-model,windows,ZoRZWuQSIR,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,PrX6KnUco2,10,2024-06-25,10
L3U8Njit8a,In-use,laptop,dell,qv9eAdNGbG,dell-model,windows,ePG8BJRiPf,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,CSjPsxEKqL,10,2024-06-25,10
qVMYLC2yhG,In-use,laptop,dell,x8rikZphlH,dell-model,windows,ZdMfh2wqxh,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,J5UcLuUxDF,10,2024-06-25,10
GFvo7jqU3u,In-use,laptop,dell,olJRSUeTi5,dell-model,windows,2AwclviHGC,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,fdWn0eQ1iD,10,2024-06-25,10
obBTAJTvyQ,In-use,laptop,dell,OMDaSOdaDW,dell-model,windows,Hlt6WwQyWV,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,g9EdIDjsqk,10,2024-06-25,10
Zxg4SumEmG,In-use,laptop,dell,e539CneSMI,dell-model,windows,YoWWW5n5BG,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,0D45cKx4T8,10,2024-06-25,10
I0hYb7sqyY,In-use,laptop,dell,jWadeUJpK5,dell-model,windows,OxtNetDvOl,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,GUsUpgQ1eW,10,2024-06-25,10
WwXstWj9ld,In-use,laptop,dell,GfGbKqYVYb,dell-model,windows,vEGQjtkhje,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,RwxZwNVBc5,10,2024-06-25,10
Kgd1wS7ovp,In-use,laptop,dell,4WpEUlktqr,dell-model,windows,1jSs21tJbH,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,iReYDaO6rG,10,2024-06-25,10
OHPiTlB1DN,In-use,laptop,dell,Bz1KQAHLc0,dell-model,windows,fUvXtrVPPt,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,cjUahfdG33,10,2024-06-25,10
Jrk3Hhx5UO,In-use,laptop,dell,YZibJxWSgl,dell-model,windows,oyF30zXeV1,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,5vt6SNefUC,10,2024-06-25,10
epdpZWuGYU,In-use,laptop,dell,ExYaEOOaBl,dell-model,windows,jEmmNIoJK7,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,Qx8CMCgnXa,10,2024-06-25,10
aYDCfDtanS,In-use,laptop,dell,ZOV2WiS39y,dell-model,windows,2hRu2vd0xO,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,EsKoGFYssF,10,2024-06-25,10
e5rgG7vbpL,In-use,laptop,dell,HI3BzOLA8V,dell-model,windows,JdF9bEQruK,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,YYl6Y30cIL,10,2024-06-25,10
8CazaKE9Hi,In-use,laptop,dell,DEhSIzkbTX,dell-model,windows,94STB3ECAp,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,bunzYjC3pU,10,2024-06-25,10
fwlTqPRUuP,In-use,laptop,dell,aHza3vdDCM,dell-model,windows,zXhFuEfveT,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,CaMDL53RVD,10,2024-06-25,10
rnmZDlj0Uv,In-use,laptop,dell,ujlAxsOr9O,dell-model,windows,aFtNDziNe4,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,XHGMvRI59e,10,2024-06-25,10
l16DJGfthu,In-use,laptop,dell,sKWKCXPhUc,dell-model,windows,Blhn1cg0QJ,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,XwUhP0TUid,10,2024-06-25,10
tDyDs64Ym5,In-use,laptop,dell,vSntc9giXh,dell-model,windows,jUPw9Yw2v1,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,MgnMa4hPk9,10,2024-06-25,10
45Ts6xeMtv,In-use,laptop,dell,rUJNtrBE7B,dell-model,windows,UfckL2Th8Z,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,KRFaUeeJ01,10,2024-06-25,10
GVnBM6PvAN,In-use,laptop,dell,gyMkYX2Wiq,dell-model,windows,PKMg1hgRy1,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,nEjg4BEZW9,10,2024-06-25,10
xEpG45WDFP,In-use,laptop,dell,1ghRBRMFYI,dell-model,windows,D1dcv0J7C9,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,PVn5PoZ5C4,10,2024-06-25,10
I8Dsa6LiIH,In-use,laptop,dell,JBftaCvTln,dell-model,windows,ICS9fCWtsI,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,iOAQLligF6,10,2024-06-25,10
65wLlkLxiu,In-use,laptop,dell,f6FoYrID3y,dell-model,windows,LMS7k7KXp9,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,6OP5M1zDyc,10,2024-06-25,10
hfMu80pvv5,In-use,laptop,dell,62K0lIBw1D,dell-model,windows,mfWW8kSZRO,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,A18iS1oZLp,10,2024-06-25,10
fTRkX4BM1O,In-use,laptop,dell,JqGlMPYS1h,dell-model,windows,FDizLI9vmm,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,Fl3mXlW3Ar,10,2024-06-25,10
lHrougVbew,In-use,laptop,dell,3dbpelLV3F,dell-model,windows,wCxPGqIgQu,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,5AhRRaHuK0,10,2024-06-25,10
38vApwTytI,In-use,laptop,dell,gr1Kc9xnWb,dell-model,windows,9rntuoR059,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,b0u4mlMYPx,10,2024-06-25,10
PmGCgNP9pO,In-use,laptop,dell,OxHlXRUNdR,dell-model,windows,eO6kLEprau,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,iCg9Yv1woq,10,2024-06-25,10
AVyRLFqAWl,In-use,laptop,dell,IZ0kcqLnOg,dell-model,windows,eRGOWzKhGj,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,4aW1ERMeUA,10,2024-06-25,10
WRIRAnQXKJ,In-use,laptop,dell,uCBt1BGu0i,dell-model,windows,qcQgAcqINP,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,BjSyEmxcSM,10,2024-06-25,10
0uVnIoix54,In-use,laptop,dell,6iRwRxlGzf,dell-model,windows,hJrd7dDsfT,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,ThTKWOdAfn,10,2024-06-25,10
VyBNGIyBt5,In-use,laptop,dell,zI9kcer1oH,dell-model,windows,lEA8qTWiLJ,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,wLjXc4juqR,10,2024-06-25,10
BZ1IfdXa6n,In-use,laptop,dell,mN0DMCLi8m,dell-model,windows,ll4Haw4fSD,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,JBji7NM0KB,10,2024-06-25,10
RTCEOdPOFJ,In-use,laptop,dell,0xEjMSVpGY,dell-model,windows,R2MR8NaiBG,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,si50Nkr0eL,10,2024-06-25,10
xWgZ695uu7,In-use,laptop,dell,hhdFapuHGd,dell-model,windows,p7GZ0hwuay,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,GTEuHmtxwJ,10,2024-06-25,10
tl7hIdai2H,In-use,laptop,dell,2kURaV84J1,dell-model,windows,hDPQdTN0Qc,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,5lx61oSVCL,10,2024-06-25,10
4aegHjiXFX,In-use,laptop,dell,nX7LForRGh,dell-model,windows,ND3jPJdOiJ,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,wMf3ndNG02,10,2024-06-25,10
QB8LtHTHfp,In-use,laptop,dell,q0G3KE6Hqk,dell-model,windows,7r3cHIFrZx,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,o0tWtEe3wA,10,2024-06-25,10
IE6yVt03CU,In-use,laptop,dell,W0h8ug7fWG,dell-model,windows,s0kpZdqm1n,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,rhl5Q6KzyO,10,2024-06-25,10
YpHHZlB0SZ,In-use,laptop,dell,QFTILbZvQc,dell-model,windows,nFjhxUT8gY,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,TrQBR4czmR,10,2024-06-25,10
FDQ0fgcJDu,In-use,laptop,dell,OwPvDMKVhf,dell-model,windows,ozLUyRTi23,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,3X2n3WeYKP,10,2024-06-25,10
rZWqb8nX4T,In-use,laptop,dell,7tIZYOnCGl,dell-model,windows,h1Jpwek16Q,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,WnQRPfnHdM,10,2024-06-25,10
bfxJFzBVh6,In-use,laptop,dell,ZqpRDGc70q,dell-model,windows,fk04kxFzNm,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,I7TCzuDpoP,10,2024-06-25,10
vLIxCUy5PZ,In-use,laptop,dell,6FmfXIetgg,dell-model,windows,nt6Ldt0Jfs,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,nH7oaLuP4O,10,2024-06-25,10
lfoneL6zwF,In-use,laptop,dell,ZsWulomy3i,dell-model,windows,Hgv9q4815L,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,v4hljh4kjJ,10,2024-06-25,10
AMezFZvEFW,In-use,laptop,dell,659XNFC6xa,dell-model,windows,PC2yUGuKhU,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,raq5T9SQUj,10,2024-06-25,10
3N8JVdXYCz,In-use,laptop,dell,oLqEWtgw0v,dell-model,windows,RW7pGWLulh,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,5ATOhUfBvn,10,2024-06-25,10
n1gf3GZgXs,In-use,laptop,dell,ZdDAIUCnEU,dell-model,windows,EMsgF75e1F,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,o8BmkqCXZh,10,2024-06-25,10
foTnCsVRlo,In-use,laptop,dell,aeWJ5tU995,dell-model,windows,Zdxm4VHESl,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,wgvFqgHcKa,10,2024-06-25,10
x0v9FoyOaa,In-use,laptop,dell,WYok0WuCju,dell-model,windows,8E88hZhZfU,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,2hdpuNOK1t,10,2024-06-25,10
CWZaDPEp5j,In-use,laptop,dell,pAn6FuKAn2,dell-model,windows,B0L27NOgvb,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,sxvRDyGxcB,10,2024-06-25,10
7eY7FBpYLU,In-use,laptop,dell,7IHgG1k0He,dell-model,windows,qXWGw00ENm,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,tCJcFh4MKZ,10,2024-06-25,10
BpRW2rcMek,In-use,laptop,dell,SicZQUJriW,dell-model,windows,axlY1F0wtg,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,bITzQ8Wika,10,2024-06-25,10
XaE7moUm9B,In-use,laptop,dell,SyZiTzqxC2,dell-model,windows,hNVOjwJFeC,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,GB3xQnCDrj,10,2024-06-25,10
ivfsNGhvnF,In-use,laptop,dell,OF2pp1b9kS,dell-model,windows,bYvdwcLLc0,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,FrT5erMwOT,10,2024-06-25,10
l5cIKR7AjL,In-use,laptop,dell,O6bCjijjKF,dell-model,windows,lInMPzXRRh,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,SzUTBj6qwC,10,2024-06-25,10
3fWHrz0ek9,In-use,laptop,dell,c7TJ6sqcKs,dell-model,windows,h6fWCSizMU,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,hHqmszXUVx,10,2024-06-25,10
skWyeDmhNf,In-use,laptop,dell,Z7XScteQ45,dell-model,windows,0i9MbDD0Lq,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,2qga2BcY0w,10,2024-06-25,10
