Asset Number,Device Status,Device Type,Manufacturer,Model Number,Model Name,Operating System,Serial Number,Device Procurement,Start Date,End Date,Additional Information,Assigned User's ID,Assigned User's Email,Assigned Date,Unassigned Date,TextCustomField,NumberCustomField,DateCustomFiled,PriceCustomFiled
mHHpBCnrpY,In-use,laptop,dell,oQoXXS3tWr,dell-model,windows,OsKHvMMABr,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,GT07ASZZ80,10,2024-06-25,10
APL6xZKPfz,In-use,laptop,dell,c8AhHHr2Qv,dell-model,windows,DAd08Wcxgr,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,9dwrXr49KC,10,2024-06-25,10
F6UdIbOf5c,In-use,laptop,dell,DeKfbtr4qZ,dell-model,windows,1BRIwyXf4q,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,tG0O4K8ibi,10,2024-06-25,10
f0TANW0nve,In-use,laptop,dell,Yvcvj5kqLJ,dell-model,windows,OTg06vHcYM,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,6QSWqLgWmP,10,2024-06-25,10
hCxjYDLOK0,In-use,laptop,dell,Jb6ZMZOfRg,dell-model,windows,pK0WypWs0c,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,7bFJ4JcW1C,10,2024-06-25,10
kFgU9JFYwe,In-use,laptop,dell,HNPpYqynoe,dell-model,windows,amsjTiaNfR,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,63R986Ukd9,10,2024-06-25,10
ESVXv7NhbV,In-use,laptop,dell,YUFqcL5Oun,dell-model,windows,U8pe7NdhWU,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,a9Lxs0gamO,10,2024-06-25,10
oj1GdkPImL,In-use,laptop,dell,bQQDv3ZnlY,dell-model,windows,neIPlB5XYU,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,NQL0HM19ay,10,2024-06-25,10
ZEQGaHEfSf,In-use,laptop,dell,cSzHgkyymG,dell-model,windows,QiWo2kjVEO,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,Lq6SPgczbU,10,2024-06-25,10
1KcQc6fawt,In-use,laptop,dell,2HZZBGcTb4,dell-model,windows,4XfJtBNupe,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,NWJxxOnixD,10,2024-06-25,10
Wj21EY7202,In-use,laptop,dell,KM29DN61Yv,dell-model,windows,1STpVPNVPY,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,0YbrgJGQX1,10,2024-06-25,10
vYkAEZ3N5E,In-use,laptop,dell,gjBOgKXR6K,dell-model,windows,GgVRl9tu7d,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,PCnYEkgkln,10,2024-06-25,10
EVgb1kBCmh,In-use,laptop,dell,Bedlw7YY9J,dell-model,windows,j451uyDe1H,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,PqeQmyK7pg,10,2024-06-25,10
VfYFxcvD7l,In-use,laptop,dell,GrH80KHLdg,dell-model,windows,3iOynayGk1,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,yqtyPEfCXr,10,2024-06-25,10
lVUyDeflRM,In-use,laptop,dell,FgB89UKBRS,dell-model,windows,SaU8KdRqbn,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,13a7HA7vd4,10,2024-06-25,10
Rc0K62b49F,In-use,laptop,dell,9ngACtDNEC,dell-model,windows,2HUGxL4B39,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,0YBCITEbbm,10,2024-06-25,10
h9IrOFVQNX,In-use,laptop,dell,3gEnzefCxv,dell-model,windows,kDjPFMcxTj,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,V93ttCEGc5,10,2024-06-25,10
0ReXriZhJ7,In-use,laptop,dell,VFUKI2E5C6,dell-model,windows,MIzAaZp2fN,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,1GBRN8gAk1,10,2024-06-25,10
ZG4kdHQcah,In-use,laptop,dell,PcX5O7zxNR,dell-model,windows,UvNmXeeb92,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,iMXyOkJGuF,10,2024-06-25,10
aQBQcNGRrN,In-use,laptop,dell,I0QDFOGIZw,dell-model,windows,DzAMcoGQw6,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,aFqx4vhCkh,10,2024-06-25,10
Z3XfsveWrM,In-use,laptop,dell,8OneUNpuiv,dell-model,windows,lNCrTh4o71,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,ovPdiEZe8K,10,2024-06-25,10
1OywlQHkmC,In-use,laptop,dell,ROxBY7uxSa,dell-model,windows,nYjaBhVUcg,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,e8iMukqe5p,10,2024-06-25,10
kBjA2rGhKI,In-use,laptop,dell,nmGhf6pivF,dell-model,windows,bwyiEDdRFS,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,YVhFu8s82e,10,2024-06-25,10
XdOdW3wo4b,In-use,laptop,dell,B5g5Ir2ZWC,dell-model,windows,ZxwKBYo8H8,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,WSiuinK8Qk,10,2024-06-25,10
dMphdDWECG,In-use,laptop,dell,1yvkNd0dX5,dell-model,windows,P4GNTNkqcn,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,CsAxj8aLo2,10,2024-06-25,10
fk6u5KUUyH,In-use,laptop,dell,4SpxJ4FF3G,dell-model,windows,IUSj7gqGoW,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,qye7nmhzqd,10,2024-06-25,10
W7kLNMwYBS,In-use,laptop,dell,UvlHLdJM65,dell-model,windows,Ph68JdyuiZ,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,fHK4RDNtrC,10,2024-06-25,10
T5Xh0MBB2g,In-use,laptop,dell,QWqtHEROdj,dell-model,windows,NDI52WKkq3,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,nJfdl5jane,10,2024-06-25,10
Dj0tg9MwMY,In-use,laptop,dell,eMqj6eCXhO,dell-model,windows,a7jSRGSq9O,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,rixOAGU50v,10,2024-06-25,10
uHQFbIyTop,In-use,laptop,dell,LpBale3IhB,dell-model,windows,LeupIGNFYY,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,ut8PwYBEDV,10,2024-06-25,10
5E7hRQlYSO,In-use,laptop,dell,zT0NrJB8rn,dell-model,windows,5fEB7DjaRY,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,cl5F9FrNDS,10,2024-06-25,10
DaOwzpmD13,In-use,laptop,dell,Z4HmL9aC4l,dell-model,windows,v7nzZoE5qF,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,RGwkGCRaqL,10,2024-06-25,10
Z7MqGF1GMR,In-use,laptop,dell,yU3DB2MU7z,dell-model,windows,M244lCRrBd,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,B57zwwhcSv,10,2024-06-25,10
jWDvygmgWA,In-use,laptop,dell,qc88aDIV47,dell-model,windows,5xQxJ9XMFa,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,rA35HavdgS,10,2024-06-25,10
nfTdoKBIK4,In-use,laptop,dell,ySrndubhYl,dell-model,windows,93VO1G5vcV,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,3oHjPxkYEG,10,2024-06-25,10
PPeFjc8jNq,In-use,laptop,dell,3ONd2FrhIx,dell-model,windows,tKtTrL7Wnx,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,4NK0pKQVAn,10,2024-06-25,10
2NKaGKZkiL,In-use,laptop,dell,nO3iNu9JMK,dell-model,windows,GR8eb3ViiC,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,get6TlxJ8M,10,2024-06-25,10
D0xkzy4lrX,In-use,laptop,dell,wqbHyZngMu,dell-model,windows,uFMGYk8xKG,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,29wbCCV7Cx,10,2024-06-25,10
LsVxzW0ywY,In-use,laptop,dell,j1aXkeM7Kz,dell-model,windows,P5PltS9gXj,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,HOMempdxhj,10,2024-06-25,10
wJDKJmnyqY,In-use,laptop,dell,thGmrnjKaA,dell-model,windows,OQ0vTnCRBt,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,Kcg5bNG5t4,10,2024-06-25,10
2NapdqKihx,In-use,laptop,dell,0bmakKPXWB,dell-model,windows,Hq541EoaGL,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,3Lnst7mnD9,10,2024-06-25,10
eNLmItQNVB,In-use,laptop,dell,Qv2evHpbxd,dell-model,windows,d3JHm0kOIa,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,IKDceceDbS,10,2024-06-25,10
pqHr4UqQfR,In-use,laptop,dell,sCou26eZzs,dell-model,windows,DzH2vR9FDw,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,MuOCagaFLi,10,2024-06-25,10
oyIvMwer6m,In-use,laptop,dell,NbkI4eOp9V,dell-model,windows,wVVYvHaRTf,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,5p6aqtUaHl,10,2024-06-25,10
2Fk0YtiVx2,In-use,laptop,dell,N04sSR5I5V,dell-model,windows,wDDJFp0M3Y,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,O7ifp7wIhJ,10,2024-06-25,10
xAV6GZ9XUC,In-use,laptop,dell,9NvFGKpIrA,dell-model,windows,KFIaSakG43,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,Eq5LCvdVdm,10,2024-06-25,10
2PyGgLG0nu,In-use,laptop,dell,ROoA15OkQB,dell-model,windows,zyioWlin3e,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,6CKEaFKUI4,10,2024-06-25,10
mhwdjMr5qV,In-use,laptop,dell,fDh7FcHInY,dell-model,windows,wpBwruRg1Z,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,pchGTpICuS,10,2024-06-25,10
g3POfajGFF,In-use,laptop,dell,PvMdGCZylx,dell-model,windows,735hD6rZFL,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,j6ZkwqSz8p,10,2024-06-25,10
9sLczNERFz,In-use,laptop,dell,uztk4bWkiN,dell-model,windows,kur1ckh1rY,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,T5JEQ4QA14,10,2024-06-25,10
nij9euZurD,In-use,laptop,dell,BuEKvXSgzC,dell-model,windows,L5olNi9mqs,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,oImM8PVCgW,10,2024-06-25,10
YVOHQMazEh,In-use,laptop,dell,zAimm3bTo5,dell-model,windows,R1cITLfHII,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,fmdSTBAozm,10,2024-06-25,10
Y2IZ9PRx0K,In-use,laptop,dell,70w40xDar3,dell-model,windows,BDG9L7lKg2,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,hSwWUWQWny,10,2024-06-25,10
qAmT6OUSQe,In-use,laptop,dell,8jSUofTddE,dell-model,windows,PVHRpRjz5r,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,smtBTeSnr6,10,2024-06-25,10
LaLvi4cF7g,In-use,laptop,dell,2q9vWANOPI,dell-model,windows,mjw6wR0zbL,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,jljwQpeQH8,10,2024-06-25,10
2oetCxZOK3,In-use,laptop,dell,jEwjpTMMva,dell-model,windows,eOpRKjmZqA,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,Yoi4tNxqbC,10,2024-06-25,10
S1JX7w52ng,In-use,laptop,dell,ALls2FFrrY,dell-model,windows,ZewInc5ZNU,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,6dsiA7fsVM,10,2024-06-25,10
hZc3pbIGZv,In-use,laptop,dell,5OLLFg4HIK,dell-model,windows,u7dxo6fudO,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,NCTQYzJI6U,10,2024-06-25,10
tpAxOIPHA3,In-use,laptop,dell,cDhBO4cOSL,dell-model,windows,Mp4gupmzJ8,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,uwxIwCHvpR,10,2024-06-25,10
EG1QugDDCc,In-use,laptop,dell,hT1IMnw5hz,dell-model,windows,9qxDBANKfQ,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,lTitzzoCig,10,2024-06-25,10
E9UEtvchF2,In-use,laptop,dell,bZfCcUZjfT,dell-model,windows,Ot9wjYDZqi,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,ZDlyRk3tPy,10,2024-06-25,10
lFBThMXEEI,In-use,laptop,dell,gR5Uj7TuhE,dell-model,windows,pQxpW15KdU,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,dynH8sT85D,10,2024-06-25,10
flF1Oa6TPD,In-use,laptop,dell,vy6sBehpKx,dell-model,windows,bUC8YmOEdZ,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,xPYWPgoyGc,10,2024-06-25,10
ZO5HhxczV4,In-use,laptop,dell,7kYKvSa4Lk,dell-model,windows,osorIyWUZs,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,8M4h5QqMCJ,10,2024-06-25,10
Bh3FWxizKd,In-use,laptop,dell,Yhw6xfm0tN,dell-model,windows,YsIoPOxKgA,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,1vLlvITCwt,10,2024-06-25,10
xqXtW4iJqV,In-use,laptop,dell,xp5tfL9OC6,dell-model,windows,7NZyLOmAbP,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,vVEWFy3Y3P,10,2024-06-25,10
lGhBO12GRn,In-use,laptop,dell,ZsamDnpcOS,dell-model,windows,FKLcQH7aor,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,JuMAzYfJjl,10,2024-06-25,10
PinASG291Z,In-use,laptop,dell,HaiqUUV42b,dell-model,windows,uSVngtuMG1,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,Qw1WEnXMuP,10,2024-06-25,10
RGRX9nkuKt,In-use,laptop,dell,vz2QYKawfO,dell-model,windows,2wOknKohR2,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,0qiea42Y4O,10,2024-06-25,10
OJKkOpHAWR,In-use,laptop,dell,9x70n4rqtm,dell-model,windows,uENqntM9Bm,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,ZG9Pm2qSNB,10,2024-06-25,10
hZt4sDMDHN,In-use,laptop,dell,GeDfmHAVPG,dell-model,windows,6tjuPvz27k,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,WIXxGr9efr,10,2024-06-25,10
JJ64POsuss,In-use,laptop,dell,feejLXxi2i,dell-model,windows,bSRVRzXnkR,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,X6y0KcC1yz,10,2024-06-25,10
zVdfzY2M44,In-use,laptop,dell,10CELRDztF,dell-model,windows,xp2W5vrZCi,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,q7MKqDGsYN,10,2024-06-25,10
n97VFkoVRG,In-use,laptop,dell,Y5dOW88onE,dell-model,windows,efhzoHhYTo,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,pYvIa2IvoA,10,2024-06-25,10
GRcZ2eOZuh,In-use,laptop,dell,E1To3r6y9W,dell-model,windows,Wiq5OvhG6u,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,TS8rhn7Md4,10,2024-06-25,10
Gac17ptqU8,In-use,laptop,dell,te2eygme9j,dell-model,windows,xC5avr9U8m,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,Yo9TIPp6NK,10,2024-06-25,10
BXT7UZuL4D,In-use,laptop,dell,cwYw8ZG6DL,dell-model,windows,wcg15sNkjZ,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,NIwXlG1jad,10,2024-06-25,10
VlDikd0wlY,In-use,laptop,dell,tNO3NtikU8,dell-model,windows,iZ6K4cbY1s,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,9CjClSCd2S,10,2024-06-25,10
W4t5U4wSiv,In-use,laptop,dell,htBdt4KZJ7,dell-model,windows,9sQjwI4fpC,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,wveqhmzqwI,10,2024-06-25,10
iIyw7VKcFO,In-use,laptop,dell,df4uR5GX1V,dell-model,windows,An42XaK1NF,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,0UuzNL1P8i,10,2024-06-25,10
S4kGNPA1qb,In-use,laptop,dell,71QYcdiAWm,dell-model,windows,SEsEmKYaC8,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,U9sCDdjFTH,10,2024-06-25,10
uZ5WGKxVnJ,In-use,laptop,dell,b47tcjFQAU,dell-model,windows,bR8QfbyvRv,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,IGGDTqruWv,10,2024-06-25,10
r0aQg4fThP,In-use,laptop,dell,E0NqigevMG,dell-model,windows,sk8CMlwK9p,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,HyV5oJtIUW,10,2024-06-25,10
nHml2orNf3,In-use,laptop,dell,0o2cyQuwXr,dell-model,windows,9IuePmX5F3,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,o3PW7aWOvn,10,2024-06-25,10
514siGKvmw,In-use,laptop,dell,5lKGZOywoE,dell-model,windows,YwjPIXCF9n,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,tPkYLfqOQB,10,2024-06-25,10
gcsOAClICq,In-use,laptop,dell,3qTyWoweUT,dell-model,windows,uGYD5Slp9H,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,ozIQtQnH2J,10,2024-06-25,10
PbKwxKrsvd,In-use,laptop,dell,a0x0ylENBc,dell-model,windows,NolH3OmSej,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,CIO7fQhv2K,10,2024-06-25,10
WhnDLeUVVO,In-use,laptop,dell,kabLJw7ayf,dell-model,windows,HfEuhsuSjA,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,oHBDnhkOMQ,10,2024-06-25,10
bbqSH69grE,In-use,laptop,dell,Xobe8qE786,dell-model,windows,QEOZWTSzTn,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,X7QeX9yleY,10,2024-06-25,10
ay9dmFTAa1,In-use,laptop,dell,G41ycdCtm1,dell-model,windows,f9fga6g1sk,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,OySwU8IDym,10,2024-06-25,10
voyUPrWJ8K,In-use,laptop,dell,LcHcPl9dPp,dell-model,windows,aHwHq1MIcq,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,mIDgnitVZQ,10,2024-06-25,10
PNJFChlRVM,In-use,laptop,dell,sDO3eMAnRM,dell-model,windows,KjHdmGC5Nv,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,onJ8X2vpuV,10,2024-06-25,10
AtXySmRlQF,In-use,laptop,dell,teQZsvCusc,dell-model,windows,N6bFcPtivk,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,cFDUR41Fb3,10,2024-06-25,10
k8rkI3819a,In-use,laptop,dell,HAG1jx98LP,dell-model,windows,uCXY8AauXM,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,UMFCBri4J3,10,2024-06-25,10
GefrGDKwY4,In-use,laptop,dell,uJO595ePi8,dell-model,windows,SV3JxBTie9,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,VmusCEZkMs,10,2024-06-25,10
x3lXUq5Zc7,In-use,laptop,dell,9TbJnEtLKM,dell-model,windows,RcCw8JsXLX,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,l3DbyV0Ut9,10,2024-06-25,10
RRPU6qdclN,In-use,laptop,dell,zVp2bpAMWN,dell-model,windows,W1xsRH0M8J,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,Xxhisuwrib,10,2024-06-25,10
yuPlI1SgUG,In-use,laptop,dell,VsoZkFXhkG,dell-model,windows,nZeDB9013b,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,NaODOz9Hur,10,2024-06-25,10
U0ND5mdxtw,In-use,laptop,dell,TOhLDC9BxH,dell-model,windows,R7MqoL8udx,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,UrVTsmhKmP,10,2024-06-25,10
HfPtoe9sEw,In-use,laptop,dell,XcBtSovOr2,dell-model,windows,JueoHDnTYl,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,CbmDmju7nY,10,2024-06-25,10
n5wQamMKOH,In-use,laptop,dell,Bn1PNdUOrn,dell-model,windows,LrPvwD3nmE,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,0gckQAYa1g,10,2024-06-25,10
OIqUucwKO7,In-use,laptop,dell,5lJvqhKrRW,dell-model,windows,YUPiNSLPoR,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,cjmS2kJgcN,10,2024-06-25,10
2J6s1FBjX8,In-use,laptop,dell,6WbxwXtJA9,dell-model,windows,6VJe7PBkr9,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,5ZlOOn05z8,10,2024-06-25,10
o3AGroo8sK,In-use,laptop,dell,WVnMLCpoiJ,dell-model,windows,JvOiEyrpqb,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,xIj9SitSBB,10,2024-06-25,10
KFR1xOY1Bc,In-use,laptop,dell,ADjHC0yYCY,dell-model,windows,aQzB51uzeU,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,mfyj50rVSf,10,2024-06-25,10
z2VN5384pV,In-use,laptop,dell,7omBsnLgmK,dell-model,windows,5sUDk3ZjOi,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,0AteQeloFo,10,2024-06-25,10
nxvH8OOBWB,In-use,laptop,dell,XpLJBm9SJb,dell-model,windows,R4E3jSz6ih,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,MvwDHQu2MT,10,2024-06-25,10
muDaig7kR2,In-use,laptop,dell,G8e718OTHV,dell-model,windows,oTS4VI8suK,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,Mc5X0cajwC,10,2024-06-25,10
MY9ccHpGs4,In-use,laptop,dell,SltpQ9gYXy,dell-model,windows,2jtqVKnxp7,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,odWqlk32Xa,10,2024-06-25,10
cy138hb5ZV,In-use,laptop,dell,jSu5KeegK7,dell-model,windows,lQMVdPG3D0,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,lHMgfwzVFr,10,2024-06-25,10
z3QwFkVyXi,In-use,laptop,dell,0KCgl65PmW,dell-model,windows,2KJ6u1uYtN,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,wyLHBOLAyA,10,2024-06-25,10
998tKiOJbS,In-use,laptop,dell,mC6jkfhpju,dell-model,windows,AC5s29l8SD,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,mMyNFta815,10,2024-06-25,10
157NJ1C2KY,In-use,laptop,dell,BE5pCxvS19,dell-model,windows,kln3NVXdqw,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,87ufAnTfWQ,10,2024-06-25,10
x1kJ615IT4,In-use,laptop,dell,R7htRfNC6U,dell-model,windows,Vih9OPGDYy,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,JDByDuoc1q,10,2024-06-25,10
ji2YnLfMVN,In-use,laptop,dell,tikqrnPzPG,dell-model,windows,9Ambq1pCJZ,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,baEgeAx715,10,2024-06-25,10
WuCF9lTKjx,In-use,laptop,dell,0SFjor1Q2V,dell-model,windows,3pLRyi0ezi,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,oaNpRP8EHL,10,2024-06-25,10
C4zyVLKLs4,In-use,laptop,dell,OlTQAb8v46,dell-model,windows,ncbHMTnTly,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,VJu7NPfBoP,10,2024-06-25,10
Kg8zVygkJV,In-use,laptop,dell,Rq1Ie0u7zI,dell-model,windows,Ley9Ichr8v,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,lPYtkKa7ZY,10,2024-06-25,10
MUw94c6oxX,In-use,laptop,dell,cK8ifOS39G,dell-model,windows,GZcaoFTjSR,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,cJ67koZQCI,10,2024-06-25,10
2J7VlCyZLd,In-use,laptop,dell,QLIt32s6Ah,dell-model,windows,QYESvkksnQ,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,NknPVuvtex,10,2024-06-25,10
RfzHxO02bE,In-use,laptop,dell,bQasiBOCpc,dell-model,windows,0mRAfjGdoe,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,7jkbeNvudr,10,2024-06-25,10
g2KbN2uCh4,In-use,laptop,dell,7jf6DbS8Er,dell-model,windows,Vx1Cjf2rYy,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,LcfjcXKITJ,10,2024-06-25,10
9I9bHHeMZp,In-use,laptop,dell,LYK9PKc1JG,dell-model,windows,rFXCYPrF0U,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,YjEbj7SVPP,10,2024-06-25,10
I2wl7W7AOk,In-use,laptop,dell,q7xXYRhomr,dell-model,windows,EaaFcBDT9P,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,dlcAHNRGHO,10,2024-06-25,10
lgE9Xuq9SR,In-use,laptop,dell,KYgAr6sE76,dell-model,windows,JjHxig7nWa,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,TCkencB80d,10,2024-06-25,10
EB7JpMf65z,In-use,laptop,dell,8AbnWJO8JB,dell-model,windows,1VGHlQ0UhX,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,m0PL1I8GPP,10,2024-06-25,10
TloxQlVEvy,In-use,laptop,dell,Xsow8Q0PbX,dell-model,windows,HZJXDoty2e,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,6HexAwZKDf,10,2024-06-25,10
RvR6GRZoaz,In-use,laptop,dell,NCK55IaaFK,dell-model,windows,loQPPqCBXF,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,4lrv2ePX5w,10,2024-06-25,10
7UZvHwFJ7A,In-use,laptop,dell,EKn2GNRFrJ,dell-model,windows,4OIZccTjAI,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,iE8HAXMo9B,10,2024-06-25,10
